taxon_id,organism,accession,gc_count,seq_length,chromosomes,gene_total,gene_num_protein_coding,gene_num_non_coding,gene_num_pseudogene
2697032,Xylophilus rhododendri,GCF_009906855.1,4015748,5873400,2,5479,5270,65,144
2518989,Aequoribacter fuscus,GCF_009910365.1,1599302,3095392,1,2836,2768,51,17
65741,Pseudomonas knackmussii,GCF_009911755.1,4001567,6095635,1,5693,5558,89,46
2697569,Pseudarthrobacter psychrotolerans,GCF_009911795.1,3347395,5170670,3,4907,4408,69,430
2698458,Nibribacter ruber,GCF_009913235.1,2188868,4352178,1,3688,3623,54,11
2698679,Sphingomonas changnyeongensis,GCF_009913435.1,2051504,3005093,2,2955,2656,56,243
1245,Leuconostoc mesenteroides,GCF_009913915.1,775963,2058732,3,2079,1978,85,16
1615494,Mixta intestinalis,GCF_009914055.1,2555854,4784919,2,4458,4241,115,102
438,Acetobacter pasteurianus,GCF_009914215.1,1589887,3056995,3,2854,2740,74,40
756892,Acinetobacter indicus,GCF_009914475.1,1412421,3084932,3,2968,2777,106,85
36821,Gordonia amarae,GCF_009914515.1,3568000,5291543,1,4657,4522,66,69
2831662,Gordonia pseudamarae,GCF_009914535.1,3547251,5306277,2,4657,4477,69,111
674079,Marisediminicola antarctica,GCF_009930795.1,2252040,3352609,1,3143,3050,55,38
48074,Microbulbifer hydrolyticus,GCF_009931115.1,2424574,4209307,1,3564,3464,82,18
78398,Pectobacterium odoriferum,GCF_009931295.1,2626907,5100258,2,4660,4407,107,146
337,Burkholderia glumae,GCF_009931375.1,4564513,6691685,4,5919,5625,85,209
29447,Xanthomonas albilineans,GCF_009931595.1,2365462,3756117,2,3180,2985,84,111
2694929,Pontibacter russatus,GCF_009931655.1,2710202,4965849,1,4142,4039,55,48
2696063,Anaerocolumna sedimenticola,GCF_009931695.1,2020482,5500435,1,4984,4650,86,248
1605,Ligilactobacillus animalis,GCF_009933595.1,785774,1906794,1,1893,1758,86,49
394935,Chromobacterium haemolyticum,GCF_009936155.1,3321422,5307994,1,4933,4765,114,54
803,Bartonella quintana,GCF_009936175.1,615730,1588683,1,1337,1180,52,105
1441386,Athalassotoga saccharophila,GCF_009936215.1,826660,2044999,3,2024,1953,57,14
33923,Mycoplasmopsis felis,GCF_009936335.1,207693,841695,1,781,729,41,11
2675298,Sulfuriferula nivalis,GCF_009937995.1,1642730,3435893,3,3358,3264,61,33
171865,Sulfuriferula plumbiphila,GCF_009938015.1,2040463,3452774,1,3541,3419,56,66
2572923,Vibrio taketomensis,GCF_009938185.1,1931294,4360007,3,4094,3626,163,305
1381081,Vibrio panuliri,GCF_009938205.1,2192749,4855939,3,4433,4235,149,49
265668,Vibrio ponticus,GCF_009938225.1,2150883,4796932,3,4261,4093,131,37
1751046,Fluviibacter phosphoraccumulans,GCF_009938305.1,1306692,2409216,2,2395,2319,54,22
2694930,Pontibacter pudoricolor,GCF_010092985.1,1974260,4344619,1,3771,3670,60,41
2703787,Chitinophaga agri,GCF_010093065.1,3680927,7969925,1,6250,6136,101,13
2704462,Paenibacillus lycopersici,GCF_010119935.1,3917781,6743310,1,5919,5735,135,49
2704465,Rhodocytophaga rosea,GCF_010119975.1,3660714,8983451,1,7405,7236,59,110
2697030,Aminipila terrae,GCF_010120715.1,1298767,3512404,1,3425,3120,85,220
2704463,Paenibacillus rhizovicinus,GCF_010365285.1,4106120,7524325,3,6801,6561,169,71
2706887,Draconibacterium halophilum,GCF_010448835.1,1957305,4895399,1,4092,3993,52,47
240521,Rhizobium daejeonense,GCF_010450895.1,3110010,5144152,5,4876,4731,72,73
682956,Paenibacillus jilunlii,GCF_010450915.1,3615503,7105405,1,6217,5992,121,104
292800,Flavonifractor plautii,GCF_010508875.1,2427233,3985392,1,3956,3800,76,80
411483,Faecalibacterium duncaniae,GCF_010509575.1,1748279,3102523,1,2998,2853,85,60
2583452,Amedibacterium intestinale,GCF_010537335.1,844211,2488096,1,2465,2355,87,23
1906744,Rodentibacter heylii,GCF_010587025.1,1048372,2607636,1,2533,2413,83,37
1481923,Vibrio astriarenae,GCF_010587385.1,2190015,4799333,2,4364,4184,154,26
1745854,Ancylobacter pratisalsi,GCF_010669125.1,3150480,4778271,2,4485,4355,59,71
2267833,Rhizobium oryzihabitans,GCF_010669145.1,3472773,5858741,9,5738,5230,79,429
1121114,Blautia producta ATCC 27340 = DSM 2950,GCF_010669205.1,2832084,6197116,1,5769,5545,89,135
2708301,Kineobactrum salinum,GCF_010669285.1,2821471,4649503,1,4224,3936,53,235
433296,Aminipila butyrica,GCF_010669305.1,1495761,3334849,1,3120,2996,87,37
2707525,Sulfuriroseicoccus oceanibius,GCF_010681825.2,2042659,3496488,1,2844,2764,71,9
39692,Mycolicibacterium parafortuitum,GCF_010725485.1,4133710,6044196,1,5737,5595,56,86
36813,Mycolicibacterium pulveris,GCF_010725725.1,3703136,5484749,1,5370,5221,55,94
39695,Mycolicibacterium tokaiense,GCF_010725885.1,4297222,6328149,1,6107,5968,56,83
39691,Mycolicibacterium moriokaense,GCF_010726085.1,4109647,6225779,1,6093,5908,55,130
1799,Mycolicibacterium aichiense,GCF_010726245.1,3955125,5925482,1,5724,5601,58,65
2492438,Mycobacterium novum,GCF_010726505.1,3057911,4458926,1,4242,4043,58,141
39688,Mycolicibacterium duvalii,GCF_010726645.1,3863405,5657388,1,5432,5274,55,103
1793,Mycolicibacterium fallax,GCF_010726955.1,2925298,4156821,1,4011,3837,56,118
67081,Mycolicibacterium alvei,GCF_010727325.1,3977908,6016846,2,5838,5631,85,122
53462,Mycolicibacterium mageritense,GCF_010727475.1,5358480,8006721,1,7800,7591,94,115
1784,Mycobacterium simiae,GCF_010727605.1,3833584,5788994,1,5425,5230,53,142
1775,Mycobacterium cookii,GCF_010727945.1,3509036,5318517,1,5026,4854,56,116
126673,Mycobacterium doricum,GCF_010728155.1,2720192,4029398,1,3977,3732,55,190
39694,Mycolicibacterium poriferae,GCF_010728325.1,4034084,5929171,2,5647,5444,55,148
133549,Mycobacterium shottsii,GCF_010728525.1,3913967,5973149,1,5661,4718,53,890
43348,Mycobacterium branderi,GCF_010728725.1,3975732,5979623,2,5863,5636,54,173
1794,Mycolicibacterium gadium,GCF_010728925.1,3916842,5964999,1,5907,5708,54,145
216929,Mycolicibacterium psychrotolerans,GCF_010729305.1,3940848,5732362,1,5551,5360,56,135
29314,Mycolicibacter hiberniae,GCF_010729485.1,3012102,4396654,1,4149,3974,56,119
212765,Mycolicibacterium madagascariense,GCF_010729665.1,4107032,5940375,2,5653,5478,56,119
28047,Mycolicibacterium confluentis,GCF_010729895.1,3966080,5876557,1,5546,5402,56,88
398694,Mycobacterium shinjukuense,GCF_010730055.1,3053143,4504020,1,4115,3722,51,342
44010,Mycobacterium conspicuum,GCF_010730195.1,4203013,6237139,1,5789,5533,55,201
292462,Mycobacterium florentinum,GCF_010730355.1,4128530,6219859,1,5896,5697,53,146
185642,Mycobacterium parmense,GCF_010730575.1,4071323,5952912,1,5557,5303,54,200
53376,Mycobacterium heidelbergense,GCF_010730745.1,3431153,5050576,1,4703,4457,51,195
319706,Mycolicibacterium phocaicum,GCF_010731115.1,3924792,5853197,1,5683,5464,71,148
146017,Mycolicibacterium boenickei,GCF_010731295.1,4401470,6585921,2,6348,6227,60,61
169765,Mycobacterium lacus,GCF_010731535.1,3409668,5092988,1,4798,4330,51,417
85693,Mycolicibacterium monacense,GCF_010731575.1,4133939,6042466,1,5846,5691,57,98
386911,Mycobacterium seoulense,GCF_010731595.1,3777339,5531300,1,5181,5016,55,110
444597,Mycolicibacterium insubricum,GCF_010731615.1,3149967,4577045,1,4314,4160,55,99
459858,Mycobacterium noviomagense,GCF_010731635.1,3143277,4779798,1,4573,4319,54,200
590652,Mycobacterium paraseoulense,GCF_010731655.1,4132254,6085955,1,5753,5548,52,153
758802,Mycolicibacterium litorale,GCF_010731695.1,3845439,5579510,1,5395,5256,57,82
470076,Mycobacterium stomatepiae,GCF_010731715.1,4096650,6210822,1,5933,5360,55,518
1286180,Mycolicibacterium sediminis,GCF_010731735.1,4318501,6250641,1,6011,5864,55,92
1118379,Mycolicibacter minnesotensis,GCF_010731755.1,2834219,4224047,1,3923,3750,58,115
560555,Mycobacterium mantenii,GCF_010731775.1,4136856,6185541,1,5785,5491,54,240
1249101,Mycolicibacterium celeriflavum,GCF_010731795.1,3360303,5024249,1,4859,4691,55,113
1286181,Mycolicibacterium arabiense,GCF_010731815.2,4408514,6451210,2,6151,5981,55,115
1069220,Mycobacterium koreense,GCF_010731835.1,2880335,4155701,1,4122,3903,91,128
1431246,Mycolicibacterium anyangense,GCF_010731855.1,3822797,5696751,1,5425,5293,55,77
1534348,Mycolicibacterium sarraceniae,GCF_010731875.1,3184057,4828255,1,4850,4349,55,446
1534349,Mycolicibacterium helvum,GCF_010731895.1,4213252,6400811,1,6072,5892,57,123
108981,Acinetobacter schindleri,GCF_010918895.1,1418253,3337186,9,3230,3050,112,68
2010972,Caulobacter rhizosphaerae,GCF_010977555.1,4092057,5963910,2,5456,5293,60,103
1081866,Halomonas socia,GCF_010977575.1,3050671,4753299,1,4534,4273,83,178
2016596,Nitrogeniibacter mangrovi,GCF_010983895.1,2844106,4236644,1,3974,3846,64,64
1329,Streptococcus canis,GCF_010993845.2,855972,2157617,2,2102,1913,89,100
2683272,Spartinivicinus ruber,GCF_011009015.1,2683445,6687090,4,6100,5926,81,93
2709392,Corynebacterium qintianiae,GCF_011038645.2,1433068,2218231,2,2161,2065,66,30
2709394,Corynebacterium lizhenjunii,GCF_011038655.2,1603248,2607882,1,2371,2280,67,24
122355,Pseudomonas psychrophila,GCF_011040435.1,3052164,5313922,1,4830,4663,100,67
2748098,Pikeienuella piscinae,GCF_011044155.1,2880678,4373045,1,4181,4046,51,84
2711156,Rhizorhabdus phycosphaerae,GCF_011044255.1,2834564,4327794,1,4044,3972,56,16
66269,Pantoea stewartii,GCF_011044475.1,2667838,4982863,3,4705,4530,113,62
626774,Proteus terrae subsp. cibarius,GCF_011045835.1,1597048,4118748,3,3798,3651,112,35
379684,Rhizobium pseudoryzae,GCF_011046245.1,3324190,5375550,5,5143,4982,72,89
2712223,Nocardioides anomalus,GCF_011046535.1,3753287,5120341,1,5145,4986,57,102
797291,Sphingobacterium lactis,GCF_011046555.1,1775109,4030188,1,3494,3415,71,8
451876,Rhizobium rhizoryzae,GCF_011046895.1,2888696,4984090,6,4655,4515,78,62
936337,Microbacterium amylolyticum,GCF_011046975.1,1670013,2588344,2,2504,2364,56,84
1526412,Microbacterium endophyticum,GCF_011047135.1,1801670,2916114,1,2756,2685,55,16
2711215,Sphingosinithalassobacter tenebrarum,GCF_011057975.1,2496695,3859475,1,3844,3764,55,25
2711221,Vibrio ziniensis,GCF_011064285.1,1990973,4650556,2,4301,4130,145,26
174633,Candidatus Kuenenia stuttgartiensis,GCF_011066545.1,1778587,4334932,1,3845,3723,52,70
1288484,Deinococcus wulumuqiensis R12,GCF_011067105.1,2315521,3505947,5,3352,3240,59,53
2698672,Muricauda oceani,GCF_011068285.1,1972321,4610330,1,4188,4117,49,22
565,Atlantibacter hermannii,GCF_011068345.1,2429937,4483592,1,4235,4072,116,47
1868794,Jeotgalibaca arthritidis,GCF_011100465.1,897157,2348096,1,2357,2204,93,60
1936021,Thermosulfuriphilus ammonigenes,GCF_011207455.1,1188096,2287345,1,2248,2182,55,11
2699430,Caldichromatium japonicum,GCF_011290485.1,1828384,2989870,1,2937,2706,63,168
2758038,Pontibrevibacter nitratireducens,GCF_011290545.1,2222921,3575444,7,3472,3347,53,72
1868793,Jeotgalibaca porci,GCF_011299095.1,951158,2350884,2,2370,2232,102,36
2714935,Leucobacter viscericola,GCF_011299575.1,2274595,3697133,1,3274,3180,57,37
2714938,Nocardioides piscis,GCF_011300215.1,2639593,3784668,1,3792,3608,56,128
2714943,Sphingomonas piscis,GCF_011300455.1,1719844,2718035,1,2771,2620,54,97
2714944,Sphingomonas sinipercae,GCF_011302055.1,1355559,2071006,1,2163,2088,51,24
2714946,Vagococcus coleopterorum,GCF_011303955.1,560111,1530734,1,1526,1442,74,10
2714947,Vagococcus hydrophili,GCF_011304195.1,1046368,3045783,1,2984,2823,113,48
2714949,Weissella coleopterorum,GCF_011304355.1,602603,1618880,1,1631,1500,74,57
2714934,Leucobacter insecticola,GCF_011382965.1,1821418,2916402,1,2786,2464,56,266
2714933,Leucobacter coleopterorum,GCF_011382985.1,1939771,3215551,1,3137,2631,54,452
2716225,Hydrogenophaga crocea,GCF_011388215.1,3166131,4561131,1,4349,4265,53,31
2714937,Propioniciclava coleopterorum,GCF_011393335.1,2647529,3671901,1,3603,3360,54,189
1805431,Enterococcus saigonensis,GCF_011397115.1,1032005,2844986,4,2764,2637,86,41
319939,Pseudomonas otitidis,GCF_011397855.1,4093442,6089454,1,5635,5503,81,51
2675053,Thiosulfativibrio zosterae,GCF_011398155.1,1143431,2645427,1,2415,2346,55,14
2675054,Thiosulfatimonas sediminis,GCF_011398355.1,1238721,2722826,1,2557,2471,68,18
115561,Halomonas hydrothermalis,GCF_011399095.1,2190899,4120823,1,3778,3615,82,81
2707299,Adlercreutzia hattorii,GCF_011405655.1,1832431,2908404,1,2485,2402,61,22
123824,Frederiksenia canicola,GCF_011455495.1,911195,2136304,1,2047,1957,78,12
85402,Mannheimia granulomatis,GCF_011455695.1,905888,2278480,1,2177,2077,83,17
653940,Basfia succiniciproducens,GCF_011455875.1,956310,2253194,1,2100,1999,80,21
199591,Brevibacterium luteolum,GCF_011462075.1,2122251,3179618,1,2935,2805,58,72
985762,Staphylococcus agnetis,GCF_011466855.1,880000,2449249,1,2423,2312,82,29
2653851,Rubrobacter tropicus,GCF_011492945.1,3069141,4584100,2,4643,4540,55,48
2653852,Rubrobacter marinus,GCF_011492965.1,3054956,4420351,2,4630,4441,53,136
1404411,Bradyrhizobium septentrionale,GCF_011516645.4,6611970,10410654,4,9970,9283,69,618
2715164,Acinetobacter shaoyimingii,GCF_011578045.1,1366113,3571042,1,3261,3116,104,41
2715163,Acinetobacter lanii,GCF_011578285.1,1415276,3428714,2,3111,2933,111,67
1404367,Bradyrhizobium symbiodeficiens,GCF_011604665.1,4457762,6920286,1,6568,6443,55,70
2692134,Spirosoma aureum,GCF_011604685.1,4241119,8898242,1,7154,7037,59,58
215221,Komagataeibacter rhaeticus,GCF_011611525.1,2300024,3644828,6,3387,3195,53,139
569,Hafnia alvei,GCF_011617105.1,2326334,4772047,2,4365,4211,125,29
2697563,Brevibacterium atlanticum,GCF_011617245.1,2719264,4156794,1,3697,3595,62,40
1496080,Brevibacterium pigmentatum,GCF_011617465.1,2529907,3913130,1,3556,3450,62,44
2697565,Brevibacterium limosum,GCF_011617705.1,2758077,4253182,1,3804,3702,62,40
2717324,Streptomyces liangshanensis,GCF_011694815.1,5563789,7716784,1,6738,6502,90,146
1635327,Zophobihabitans entericus,GCF_011745665.1,1046767,2666483,2,2414,2327,64,23
2708079,Microbacterium fandaimingii,GCF_011751745.2,2291705,3622163,1,3506,3419,54,33
2769067,Microbacterium chengjingii,GCF_011751765.2,2244069,3622515,1,3495,3420,55,20
2708020,Legionella antarctica,GCF_011764505.1,1537057,3927137,3,3717,3526,55,136
1076124,Phytohabitans flavus,GCF_011764545.1,6797627,9607004,1,8740,7888,82,770
624315,Phytohabitans suffuscus,GCF_011764565.1,7307401,10148719,1,9096,8238,61,797
2715678,Sulfurimicrobium lacus,GCF_011764585.1,2303501,3826324,1,3761,3678,56,27
1588,Lentilactobacillus hilgardii,GCF_011765585.1,1101688,2771862,1,2733,2585,79,69
728,Avibacterium paragallinarum,GCF_011765605.1,1030878,2521134,1,2469,2339,81,49
577,Raoultella terrigena,GCF_012029655.1,3212347,5598454,1,5254,5050,122,82
96495,Wolbachia endosymbiont of Brugia pahangi,GCF_012030695.1,366667,1072967,1,1088,1003,41,44
1085644,Allofrancisella frigidaquae,GCF_012222825.1,537650,1674180,1,1568,1488,52,28
1085647,Allofrancisella inopinata,GCF_012222965.1,559991,1750491,1,1627,1554,51,22
227866,Bacillus tequilensis,GCF_012225885.1,1754900,4012371,1,4233,3951,121,161
1324352,Chryseobacterium gallinarum,GCF_012273615.1,1607330,4338935,2,3815,3701,99,15
2563896,Candidatus Pelagibacter giovannonii,GCF_012276695.1,403533,1365705,1,1490,1445,36,9
2716227,Gephyromycinifex aptenodytis,GCF_012277275.1,2312402,3449783,1,2987,2900,58,29
2732593,Wolbachia endosymbiont of Ctenocephalides felis wCfeT,GCF_012277295.1,526159,1495538,1,1477,1257,41,179
2732594,Wolbachia endosymbiont of Ctenocephalides felis wCfeJ,GCF_012277315.1,427396,1201647,1,1174,1108,41,25
129338,Geobacillus subterraneus,GCF_012295505.1,1870901,3585511,3,3634,3356,134,144
2064643,Oxynema aestuarii AP17,GCF_012295525.1,3271223,6357750,1,5115,4963,93,59
2724191,Ferrimonas lipolytica,GCF_012295575.1,2039874,4133133,1,3747,3528,184,35
53501,Thalassobius gelatinovorus,GCF_012295595.1,2333041,3985688,2,3852,3759,61,32
207949,Bermanella marisrubri,GCF_012295615.1,1560857,3550395,2,3304,3227,61,16
1522,[Clostridium] innocuum,GCF_012317185.1,2058600,4718906,1,4605,4481,66,58
2047767,Thermosulfurimonas marina,GCF_012317585.1,1038514,1763258,1,1838,1767,54,17
2108399,Pectobacterium punjabense,GCF_012427845.1,2428827,4793778,1,4338,4183,107,48
2725414,Chitinophaga oryzae,GCF_012516355.1,4336087,8511252,1,6714,6592,96,26
315271,Dolichospermum flos-aquae CCAP 1403/13F,GCF_012516395.1,1991558,5220684,2,4935,4657,66,212
2725558,Parasphingorhabdus halotolerans,GCF_012516475.1,1733725,3269179,1,3221,3070,46,105
1804990,Microcella flavibacter,GCF_012530535.1,1896321,2620736,1,2519,2437,55,27
2675795,Enterobacteriaceae endosymbiont of Plateumaris pusilla,GCF_012562765.1,105670,519975,2,492,442,40,10
2675791,Enterobacteriaceae endosymbiont of Macroplea mutica,GCF_012571345.1,110583,474063,2,454,412,40,2
37448,Polaromonas vacuolata,GCF_012584515.1,1998520,3837686,1,3495,3357,76,62
198618,Pseudomonas umsongensis,GCF_012647205.1,3987243,6690075,1,6092,5912,96,84
72360,Bacillus mojavensis,GCF_012648005.1,1764977,4031121,1,4200,3950,122,128
2726185,Paenibacillus albicereus,GCF_012676905.1,3294580,5168992,1,4612,4422,110,80
1545044,Paracoccus sanguinis,GCF_012689545.1,2391904,3373772,4,3249,3106,58,85
2725477,Pseudomonas tohonis,GCF_012767755.2,4529575,6826062,1,6222,6070,81,71
2681310,Methylococcus geothermalis,GCF_012769535.1,2132063,3371031,1,3158,3039,57,62
2728023,Cohnella herbarum,GCF_012849095.1,4308564,8522788,2,7214,6985,93,136
2728021,Duganella dendranthematis,GCF_012849375.1,4088067,6532782,1,5997,5789,104,104
2728020,Massilia forsythiae,GCF_012849555.1,4237539,6370297,3,5437,5204,114,119
1275962,Bradyrhizobium elkanii USDA 61,GCF_012871055.1,6145621,9649995,2,9238,8808,62,368
2728835,Luteolibacter luteus,GCF_012913485.1,3909814,6412079,1,5260,5170,60,30
935547,Mesorhizobium japonicum R7A,GCF_012913625.1,4110132,6530403,1,6320,6128,61,131
395631,Phytobacter diazotrophicus,GCF_012923785.1,2940465,5527237,2,5242,5034,110,98
645,Aeromonas salmonicida,GCF_012931585.1,2728248,4621725,1,4250,4049,162,39
2729175,Cellulomonas taurus,GCF_012931845.1,2474679,3437431,1,3195,3101,58,36
1891787,Roseobacter ponti,GCF_012932215.1,2399050,3962631,2,3828,3763,48,17
754517,Mycoplasma phocoenae,GCF_012934855.1,197441,693115,1,616,564,40,12
2726117,Mycoplasma phocoeninasale,GCF_012934885.1,225439,776009,1,645,599,43,3
2728853,Bacillus fonticola,GCF_012955605.1,1380154,3159449,1,3111,2941,105,65
95301,Pseudomonas multiresinivorans,GCF_012971725.1,4227918,6517592,1,5971,5846,89,36
2698828,Sphingomonas lacunae,GCF_012979535.1,1845682,2977834,1,2851,2790,50,11
2732067,Usitatibacter rugosus,GCF_013003965.1,3058075,4563145,1,4346,4258,58,30
2732487,Usitatibacter palustris,GCF_013003985.1,2617420,3958808,1,3832,3764,54,14
531813,Pelagibacterium halotolerans,GCF_013004005.1,2431003,3962298,1,3877,3778,62,37
2732249,Gemmatimonas groenlandica,GCF_013004105.1,3370387,5179092,1,4427,4350,56,21
754515,Mycoplasma miroungigenitalium,GCF_013008635.1,245379,815486,1,711,667,42,2
754516,Mycoplasma miroungirhinis,GCF_013008815.1,187590,779550,1,658,615,41,2
485,Neisseria gonorrhoeae,GCF_013030075.1,1142300,2171755,2,2284,1987,71,226
154288,Turicibacter sanguinis,GCF_013046825.1,1031090,2999687,1,2888,2718,150,20
370038,Oceanidesulfovibrio marinus,GCF_013085545.1,2973341,4761435,1,4175,4090,59,26
1785128,Acinetobacter lactucae,GCF_013122135.1,1546436,3973648,1,3738,3587,95,56
1254,Pediococcus acidilactici,GCF_013127755.1,863224,2044083,1,2004,1907,76,21
2735870,Spirosoma taeanense,GCF_013127955.1,3015380,5719932,2,4781,4693,51,37
2774151,Frigoriglobus tundricola,GCF_013128195.2,6642966,9857393,2,8096,7897,104,95
2736640,Pseudonocardia broussonetiae,GCF_013155125.1,5425811,7287435,4,7084,6917,55,112
1777866,Mesorhizobium erdmanii,GCF_013170725.1,4151769,6602217,1,6352,6147,63,142
1777867,Mesorhizobium jarvisii,GCF_013170785.1,4529973,7201057,3,7128,6889,62,177
2737173,Actinomyces marmotae,GCF_013177295.1,1732383,2419502,1,2011,1913,63,35
2737172,Thermoleptolyngbya sichuanensis PKUAC-SCTA183,GCF_013177315.1,3114869,5525100,1,4615,4511,55,49
325777,Xanthomonas axonopodis pv. vasculorum,GCF_013177355.1,3133484,4886779,3,4332,3566,112,654
1315211,Arcobacter aquimarinus,GCF_013177635.1,675487,2520808,1,2548,2465,73,10
449520,Campylobacter canadensis,GCF_013177655.1,525995,1923009,1,1883,1791,55,37
1849015,Arcobacter acticola,GCF_013177675.1,832309,3019071,1,3092,2987,82,23
2722820,Actinomyces faecalis,GCF_013184985.2,1853340,2701426,2,2311,2218,63,30
2731681,Pseudomonas campi,GCF_013200955.2,2815275,4436925,1,4083,3967,71,45
1484109,Lichenicola cladoniae,GCF_013201075.1,3916203,6061304,8,5669,5376,63,230
1848766,Campylobacter ornithocola,GCF_013201605.1,480623,1644930,1,1673,1591,58,24
1448857,Campylobacter corcagiensis,GCF_013201645.1,540485,1694495,2,1778,1707,53,18
1054033,Arcobacter venerupis,GCF_013201665.1,877882,3209085,1,3170,3069,84,17
1564138,Aliarcobacter faecis,GCF_013201705.1,664500,2448998,2,2445,2363,67,15
873191,Arcobacter defluvii,GCF_013201725.1,799510,3021240,1,3019,2928,75,16
